ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,time_signature,added_at,is_local,primary_color,added_by.id,track.disc_number,track.duration_ms,track.episode,track.explicit,track.href,track.is_local,track.name,track.popularity,track.preview_url,track.track,track.track_number,track.type,track.uri,track.album.album_type,track.album.href,track.album.id,track.album.name,track.album.release_date,track.album.release_date_precision,track.album.total_tracks,track.album.type,track.album.uri,track.album.external_urls.spotify,track.external_ids.isrc,track.external_urls.spotify,video_thumbnail.url,key_name,mode_name,key_mode
120,0.583,0.586,5,-5.683,1,0.0518,0.000231,0.000633,0.494,0.622,167.798,40Gxnw5Vc8hnhGFknXHe3R,4,2018-03-20T15:04:44Z,FALSE,NA,kesarleon,1,262733,FALSE,FALSE,https://api.spotify.com/v1/tracks/40Gxnw5Vc8hnhGFknXHe3R,FALSE,All My Life,0,NA,TRUE,1,track,spotify:track:40Gxnw5Vc8hnhGFknXHe3R,album,https://api.spotify.com/v1/albums/2TIp2qGorHvqyaiAb82Awe,2TIp2qGorHvqyaiAb82Awe,One By One,22/10/2002,day,11,album,spotify:album:2TIp2qGorHvqyaiAb82Awe,https://open.spotify.com/album/2TIp2qGorHvqyaiAb82Awe,USRW30200001,https://open.spotify.com/track/40Gxnw5Vc8hnhGFknXHe3R,NA,F,major,F major
121,0.727,0.723,9,-7.739,0,0.258,0.522,0,0.0953,0.79,95.075,5e8hCRoPQmGFRlhCP66b2i,4,2018-03-20T15:08:36Z,FALSE,NA,kesarleon,1,293004,FALSE,FALSE,https://api.spotify.com/v1/tracks/5e8hCRoPQmGFRlhCP66b2i,FALSE,Ser O No Ser Con Lírico,0,NA,TRUE,8,track,spotify:track:5e8hCRoPQmGFRlhCP66b2i,album,https://api.spotify.com/v1/albums/75LsPBkuBtGYYccReTUFcv,75LsPBkuBtGYYccReTUFcv,Poesia Difusa,2003,year,18,album,spotify:album:75LsPBkuBtGYYccReTUFcv,https://open.spotify.com/album/75LsPBkuBtGYYccReTUFcv,ES6080363208,https://open.spotify.com/track/5e8hCRoPQmGFRlhCP66b2i,NA,A,minor,A minor
122,0.617,0.617,6,-9.311,0,0.379,0.404,0,0.106,0.743,87.453,4q3DIk89P3sdJrrLrEHS2z,4,2018-03-20T15:10:16Z,FALSE,NA,kesarleon,1,288533,FALSE,FALSE,https://api.spotify.com/v1/tracks/4q3DIk89P3sdJrrLrEHS2z,FALSE,Repartiendo Arte,35,https://p.scdn.co/mp3-preview/6743eb22da458fe084aec539731c1e22e0675d5e?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,3,track,spotify:track:4q3DIk89P3sdJrrLrEHS2z,album,https://api.spotify.com/v1/albums/3CTnyHqgZSVNXb1PIwmXmF,3CTnyHqgZSVNXb1PIwmXmF,Previo,09/10/2015,day,8,album,spotify:album:3CTnyHqgZSVNXb1PIwmXmF,https://open.spotify.com/album/3CTnyHqgZSVNXb1PIwmXmF,ES6081540803,https://open.spotify.com/track/4q3DIk89P3sdJrrLrEHS2z,NA,F#,minor,F# minor
123,0.689,0.419,5,-7.59,1,0.0327,0.773,0.000207,0.108,0.403,94.034,66JW6e9yEE8A0Y3pLpW6iD,4,2018-03-21T06:42:09Z,FALSE,NA,kesarleon,1,189000,FALSE,FALSE,https://api.spotify.com/v1/tracks/66JW6e9yEE8A0Y3pLpW6iD,FALSE,Algo Contigo (with Our Latin Thing),54,https://p.scdn.co/mp3-preview/442c8aa8dfe6fa4f713d6bc59eb662ba29254793?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,7,track,spotify:track:66JW6e9yEE8A0Y3pLpW6iD,album,https://api.spotify.com/v1/albums/3ZwIwLuB8YNlhwV2xuGWbt,3ZwIwLuB8YNlhwV2xuGWbt,Último Acto,11/11/2014,day,18,album,spotify:album:3ZwIwLuB8YNlhwV2xuGWbt,https://open.spotify.com/album/3ZwIwLuB8YNlhwV2xuGWbt,ARF101400405,https://open.spotify.com/track/66JW6e9yEE8A0Y3pLpW6iD,NA,F,major,F major
124,0.652,0.607,0,-8.657,1,0.0368,0.0314,0.00285,0.0721,0.72,94.089,3uMYq07Kj5m564OQwdSCrD,4,2018-03-22T14:07:05Z,FALSE,NA,LMM,1,229160,FALSE,FALSE,https://api.spotify.com/v1/tracks/3uMYq07Kj5m564OQwdSCrD,FALSE,Cuando Pase El Temblor - Remasterizado 2007,68,https://p.scdn.co/mp3-preview/6c05bda57499287af91bd8e8dfe77ad7e32cdf78?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,3,track,spotify:track:3uMYq07Kj5m564OQwdSCrD,album,https://api.spotify.com/v1/albums/0hyq754QnaKHYpH32QnWqs,0hyq754QnaKHYpH32QnWqs,Nada Personal (Remastered),09/10/1985,day,10,album,spotify:album:0hyq754QnaKHYpH32QnWqs,https://open.spotify.com/album/0hyq754QnaKHYpH32QnWqs,ARFSB0700891,https://open.spotify.com/track/3uMYq07Kj5m564OQwdSCrD,NA,C,major,C major
125,0.537,0.502,4,-8.406,1,0.025,0.44,0.0709,0.199,0.288,80.511,3oqWr0jDWNXxWufNogGREp,4,2018-03-22T14:07:30Z,FALSE,NA,LMM,1,232026,FALSE,FALSE,https://api.spotify.com/v1/tracks/3oqWr0jDWNXxWufNogGREp,FALSE,Crimen,70,https://p.scdn.co/mp3-preview/22a093c6d9b1a6f45cba757813be034221084350?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,12,track,spotify:track:3oqWr0jDWNXxWufNogGREp,album,https://api.spotify.com/v1/albums/7KHNK7l8peO0t95I1v7BmP,7KHNK7l8peO0t95I1v7BmP,Ahí Vamos,04/04/2006,day,13,album,spotify:album:7KHNK7l8peO0t95I1v7BmP,https://open.spotify.com/album/7KHNK7l8peO0t95I1v7BmP,ARF030600057,https://open.spotify.com/track/3oqWr0jDWNXxWufNogGREp,NA,E,major,E major
126,0.635,0.888,0,-5.158,1,0.0481,0.0338,0.000123,0.164,0.881,143.751,7Jy41XI7wVBnXvOifdoaxG,4,2018-03-22T14:28:00Z,FALSE,NA,LMM,1,174306,FALSE,FALSE,https://api.spotify.com/v1/tracks/7Jy41XI7wVBnXvOifdoaxG,FALSE,Yo No Me Sentaría En Tu Mesa - Remasterizado 2008,50,https://p.scdn.co/mp3-preview/aa094015055874ac911a0a507b23e5a8b329e6b8?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,6,track,spotify:track:7Jy41XI7wVBnXvOifdoaxG,album,https://api.spotify.com/v1/albums/2DJSgXqWhU2iJT2hPP2HCu,2DJSgXqWhU2iJT2hPP2HCu,Yo Te Avisé,18/06/1987,day,10,album,spotify:album:2DJSgXqWhU2iJT2hPP2HCu,https://open.spotify.com/album/2DJSgXqWhU2iJT2hPP2HCu,ARFSB0800278,https://open.spotify.com/track/7Jy41XI7wVBnXvOifdoaxG,NA,C,major,C major
127,0.7,0.758,10,-3.012,0,0.342,0.0444,1.30E-05,0.0401,0.889,78.693,2D1hlMwWWXpkc3CZJ5U351,4,2018-03-22T14:28:29Z,FALSE,NA,LMM,1,249466,FALSE,TRUE,https://api.spotify.com/v1/tracks/2D1hlMwWWXpkc3CZJ5U351,FALSE,P.I.M.P.,66,NA,TRUE,11,track,spotify:track:2D1hlMwWWXpkc3CZJ5U351,album,https://api.spotify.com/v1/albums/4ycNE7y1rp5215g1kkqk1P,4ycNE7y1rp5215g1kkqk1P,Get Rich Or Die Tryin',06/02/2003,day,19,album,spotify:album:4ycNE7y1rp5215g1kkqk1P,https://open.spotify.com/album/4ycNE7y1rp5215g1kkqk1P,USIR10300020,https://open.spotify.com/track/2D1hlMwWWXpkc3CZJ5U351,NA,A#,minor,A# minor
128,0.894,0.791,2,-4.699,1,0.112,0.0183,0,0.0388,0.583,105.018,5rb9QrpfcKFHM1EUbSIurX,4,2018-03-22T14:28:44Z,FALSE,NA,LMM,1,250373,FALSE,FALSE,https://api.spotify.com/v1/tracks/5rb9QrpfcKFHM1EUbSIurX,FALSE,Yeah! (feat. Lil Jon & Ludacris),82,https://p.scdn.co/mp3-preview/8a5e4f8dce6b1a957e235185a4677841fcaafe90?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,2,track,spotify:track:5rb9QrpfcKFHM1EUbSIurX,album,https://api.spotify.com/v1/albums/1RM6MGv6bcl6NrAG8PGoZk,1RM6MGv6bcl6NrAG8PGoZk,Confessions (Expanded Edition),23/03/2004,day,21,album,spotify:album:1RM6MGv6bcl6NrAG8PGoZk,https://open.spotify.com/album/1RM6MGv6bcl6NrAG8PGoZk,USAR10301423,https://open.spotify.com/track/5rb9QrpfcKFHM1EUbSIurX,NA,D,major,D major
129,0.426,0.0158,4,-19.916,1,0.0541,0.93,0,0.167,0.235,99.842,0k3pB63Wnu4F4toYAoEX9F,4,2018-03-22T14:31:36Z,FALSE,NA,LMM,1,148186,FALSE,FALSE,https://api.spotify.com/v1/tracks/0k3pB63Wnu4F4toYAoEX9F,FALSE,Pienso En Ti,28,https://p.scdn.co/mp3-preview/25531c45c09b316ef0daef8dd7af3e5cbe53971e?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,3,track,spotify:track:0k3pB63Wnu4F4toYAoEX9F,album,https://api.spotify.com/v1/albums/601GnL577wk53WSOyeh1de,601GnL577wk53WSOyeh1de,El Amor En Los Tiempos del Colera (Love In The Time Of Cholera),30/11/2007,day,22,album,spotify:album:601GnL577wk53WSOyeh1de,https://open.spotify.com/album/601GnL577wk53WSOyeh1de,USSM10705284,https://open.spotify.com/track/0k3pB63Wnu4F4toYAoEX9F,NA,E,major,E major
130,0.549,0.0843,0,-17.591,1,0.0396,0.868,9.06E-06,0.0975,0.539,149.813,60swUBt5uEqO1ix3kCQa7e,4,2018-03-22T14:31:59Z,FALSE,NA,LMM,1,230533,FALSE,FALSE,https://api.spotify.com/v1/tracks/60swUBt5uEqO1ix3kCQa7e,FALSE,Brazos de Sol,55,https://p.scdn.co/mp3-preview/6d3d9358497a44c3dfa554e9decec817b592be34?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,2,track,spotify:track:60swUBt5uEqO1ix3kCQa7e,album,https://api.spotify.com/v1/albums/2jgeDWVTL7oog1cn4QmWNM,2jgeDWVTL7oog1cn4QmWNM,Caín,01/03/1994,day,10,album,spotify:album:2jgeDWVTL7oog1cn4QmWNM,https://open.spotify.com/album/2jgeDWVTL7oog1cn4QmWNM,US7VG1732071,https://open.spotify.com/track/60swUBt5uEqO1ix3kCQa7e,NA,C,major,C major
131,0.641,0.812,0,-7.945,0,0.0293,0.155,4.43E-05,0.078,0.822,112.777,1YwNlWLf8auhazSQUDQLFU,4,2018-03-22T14:32:22Z,FALSE,NA,LMM,1,257333,FALSE,FALSE,https://api.spotify.com/v1/tracks/1YwNlWLf8auhazSQUDQLFU,FALSE,Enjoy the Silence - Single Mix,65,https://p.scdn.co/mp3-preview/0abeb731f0e86fa6b47d156e049ea6906e4e449d?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,1,track,spotify:track:1YwNlWLf8auhazSQUDQLFU,single,https://api.spotify.com/v1/albums/13OoJ5Y23cdo8CDAiQwznb,13OoJ5Y23cdo8CDAiQwznb,Enjoy the Silence,1990,year,8,album,spotify:album:13OoJ5Y23cdo8CDAiQwznb,https://open.spotify.com/album/13OoJ5Y23cdo8CDAiQwznb,GBAJH9800146,https://open.spotify.com/track/1YwNlWLf8auhazSQUDQLFU,NA,C,minor,C minor
132,0.568,0.838,1,-6.138,1,0.0266,0.0889,0.0567,0.0994,0.852,104.988,3c4bJL7mARZvd387847GsC,4,2018-03-22T14:32:36Z,FALSE,NA,LMM,1,245866,FALSE,FALSE,https://api.spotify.com/v1/tracks/3c4bJL7mARZvd387847GsC,FALSE,Precious,57,https://p.scdn.co/mp3-preview/28fcc6ffd5edfe878b560e10b533551df1b6fe5e?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,5,track,spotify:track:3c4bJL7mARZvd387847GsC,album,https://api.spotify.com/v1/albums/0oHWHIlUObaSopO9wOhvfz,0oHWHIlUObaSopO9wOhvfz,Playing the Angel,18/10/2005,day,12,album,spotify:album:0oHWHIlUObaSopO9wOhvfz,https://open.spotify.com/album/0oHWHIlUObaSopO9wOhvfz,GBAJH0501450,https://open.spotify.com/track/3c4bJL7mARZvd387847GsC,NA,C#,major,C# major
133,0.55,0.804,2,-5.218,1,0.0271,0.0148,4.33E-05,0.105,0.789,79.166,5c1QJAiC3773EwiZLwHf5x,4,2018-03-22T14:33:24Z,FALSE,NA,LMM,1,231666,FALSE,FALSE,https://api.spotify.com/v1/tracks/5c1QJAiC3773EwiZLwHf5x,FALSE,Again,68,NA,TRUE,1,track,spotify:track:5c1QJAiC3773EwiZLwHf5x,single,https://api.spotify.com/v1/albums/7aiQ0WWBBC0HzeI0PgGYJs,7aiQ0WWBBC0HzeI0PgGYJs,Again,01/01/2000,day,2,album,spotify:album:7aiQ0WWBBC0HzeI0PgGYJs,https://open.spotify.com/album/7aiQ0WWBBC0HzeI0PgGYJs,USVI20000423,https://open.spotify.com/track/5c1QJAiC3773EwiZLwHf5x,NA,D,major,D major
134,0.701,0.46,9,-6.141,1,0.0421,0.511,9.84E-05,0.214,0.853,92.725,67VY2M8IZedcXJcy8LG5EH,4,2018-03-22T14:34:22Z,FALSE,NA,LMM,1,264026,FALSE,FALSE,https://api.spotify.com/v1/tracks/67VY2M8IZedcXJcy8LG5EH,FALSE,Calaveras y Diablitos,56,https://p.scdn.co/mp3-preview/b18bb21dcf14a7aa793532b008e3d95d4b7e1b18?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,11,track,spotify:track:67VY2M8IZedcXJcy8LG5EH,album,https://api.spotify.com/v1/albums/2V9za0PRp46NAZvSEs3hxU,2V9za0PRp46NAZvSEs3hxU,Fabulosos Exitos,2004,year,14,album,spotify:album:2V9za0PRp46NAZvSEs3hxU,https://open.spotify.com/album/2V9za0PRp46NAZvSEs3hxU,USBL10000140,https://open.spotify.com/track/67VY2M8IZedcXJcy8LG5EH,NA,A,major,A major
135,0.708,0.672,7,-5.538,1,0.0352,0.346,1.97E-05,0.382,0.963,134.635,198qSChSMQFuSimdeeY9gK,4,2018-03-22T14:34:27Z,FALSE,NA,LMM,1,279986,FALSE,FALSE,https://api.spotify.com/v1/tracks/198qSChSMQFuSimdeeY9gK,FALSE,Vasos Vacíos - Remasterizado 2008,72,https://p.scdn.co/mp3-preview/bf656ab96c49afb8e9d540a1a93518f0f926ed35?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,3,track,spotify:track:198qSChSMQFuSimdeeY9gK,album,https://api.spotify.com/v1/albums/4jrl8361FYPSK2gdEEKATh,4jrl8361FYPSK2gdEEKATh,El Ritmo Mundial,18/06/1988,day,11,album,spotify:album:4jrl8361FYPSK2gdEEKATh,https://open.spotify.com/album/4jrl8361FYPSK2gdEEKATh,ARFSB0800285,https://open.spotify.com/track/198qSChSMQFuSimdeeY9gK,NA,G,major,G major
136,0.733,0.602,7,-7.65,1,0.0834,0.0119,4.63E-06,0.0642,0.834,80.473,1orgfjGJoycODSItcGVatE,4,2018-03-22T14:34:32Z,FALSE,NA,LMM,1,291973,FALSE,FALSE,https://api.spotify.com/v1/tracks/1orgfjGJoycODSItcGVatE,FALSE,Siguiendo La Luna - Remasterizado 2008,67,https://p.scdn.co/mp3-preview/c83a60693cf03db657359b21aa95cebe4beec110?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,4,track,spotify:track:1orgfjGJoycODSItcGVatE,album,https://api.spotify.com/v1/albums/3ECynr5YW2UuIJFPOGve9H,3ECynr5YW2UuIJFPOGve9H,El León,18/06/1992,day,15,album,spotify:album:3ECynr5YW2UuIJFPOGve9H,https://open.spotify.com/album/3ECynr5YW2UuIJFPOGve9H,ARFSB0800321,https://open.spotify.com/track/1orgfjGJoycODSItcGVatE,NA,G,major,G major
137,0.521,0.91,0,-7.293,1,0.156,0.143,0,0.121,0.795,160.577,5Ge2G8iEydeuQ1wfjZWGOH,4,2018-03-23T00:43:02Z,FALSE,NA,LMM,1,201080,FALSE,FALSE,https://api.spotify.com/v1/tracks/5Ge2G8iEydeuQ1wfjZWGOH,FALSE,Venecia,35,https://p.scdn.co/mp3-preview/52118e970a2ceb94e48a3ac40dcfde3380cae4e0?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,8,track,spotify:track:5Ge2G8iEydeuQ1wfjZWGOH,compilation,https://api.spotify.com/v1/albums/4e8wlCcuBnEbxAw4epJJx1,4e8wlCcuBnEbxAw4epJJx1,Tributo A Los 80 II,01/01/2000,day,12,album,spotify:album:4e8wlCcuBnEbxAw4epJJx1,https://open.spotify.com/album/4e8wlCcuBnEbxAw4epJJx1,ES41A0800424,https://open.spotify.com/track/5Ge2G8iEydeuQ1wfjZWGOH,NA,C,major,C major
138,0.599,0.384,7,-9.179,1,0.0297,0.86,0.0197,0.133,0.149,84.975,57HCT9SJ58ZK3JpeQMrdvn,4,2018-03-23T00:43:52Z,FALSE,NA,LMM,1,246253,FALSE,FALSE,https://api.spotify.com/v1/tracks/57HCT9SJ58ZK3JpeQMrdvn,FALSE,Te necesito,46,https://p.scdn.co/mp3-preview/3d65dd852244a7f7287863425eb9e63e4424cf0d?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,9,track,spotify:track:57HCT9SJ58ZK3JpeQMrdvn,album,https://api.spotify.com/v1/albums/2lsc9HZQaNf3gT7lIys2vN,2lsc9HZQaNf3gT7lIys2vN,Las baladas (Los singles vol II),01/01/1985,day,14,album,spotify:album:2lsc9HZQaNf3gT7lIys2vN,https://open.spotify.com/album/2lsc9HZQaNf3gT7lIys2vN,ES5018972002,https://open.spotify.com/track/57HCT9SJ58ZK3JpeQMrdvn,NA,G,major,G major
139,0.67,0.922,5,-4.496,1,0.0779,0.138,0.00643,0.0544,0.964,77.677,0xsvATseavMaJjO13iHTkF,4,2018-03-23T00:44:23Z,FALSE,NA,LMM,1,201360,FALSE,FALSE,https://api.spotify.com/v1/tracks/0xsvATseavMaJjO13iHTkF,FALSE,Visite nuestro bar,53,https://p.scdn.co/mp3-preview/099eb741cf196c6e72773707ccd6935d48dd464f?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,7,track,spotify:track:0xsvATseavMaJjO13iHTkF,album,https://api.spotify.com/v1/albums/3PsGrl2yyCCQQp0shNNchB,3PsGrl2yyCCQQp0shNNchB,Los Singles 1985-2005,06/03/2006,day,21,album,spotify:album:3PsGrl2yyCCQQp0shNNchB,https://open.spotify.com/album/3PsGrl2yyCCQQp0shNNchB,ES5018672000,https://open.spotify.com/track/0xsvATseavMaJjO13iHTkF,NA,F,major,F major
140,0.255,0.895,9,-6.447,1,0.0636,0.000191,1.15E-05,0.37,0.426,93.881,4DgwR96EAYszZ2eLzrHU7g,4,2018-03-23T14:31:24Z,FALSE,NA,kesarleon,1,238053,FALSE,FALSE,https://api.spotify.com/v1/tracks/4DgwR96EAYszZ2eLzrHU7g,FALSE,Espadas y Serpientes - Del Radio Olmos,16,https://p.scdn.co/mp3-preview/fd0aaa0f0a2a5bfc93dc4a415ddddc6b375e9276?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,22,track,spotify:track:4DgwR96EAYszZ2eLzrHU7g,album,https://api.spotify.com/v1/albums/3pCefkYFjGF0OoGRQ2IUKu,3pCefkYFjGF0OoGRQ2IUKu,Amateur,03/08/2002,day,24,album,spotify:album:3pCefkYFjGF0OoGRQ2IUKu,https://open.spotify.com/album/3pCefkYFjGF0OoGRQ2IUKu,ARF030200119,https://open.spotify.com/track/4DgwR96EAYszZ2eLzrHU7g,NA,A,major,A major
141,0.643,0.717,9,-6.61,1,0.0259,0.0266,0.00358,0.296,0.76,133.968,0EC4pUdeehtjl7Yh5GiV3u,4,2018-03-23T15:18:04Z,FALSE,NA,kesarleon,1,190640,FALSE,FALSE,https://api.spotify.com/v1/tracks/0EC4pUdeehtjl7Yh5GiV3u,FALSE,Creo Que Me Enamoré,61,https://p.scdn.co/mp3-preview/fa6a3898c1fa0c14dc2c9a08b9964fe97b9e9889?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,1,track,spotify:track:0EC4pUdeehtjl7Yh5GiV3u,album,https://api.spotify.com/v1/albums/1XKqjErvJYimD94yD3v6ky,1XKqjErvJYimD94yD3v6ky,Vicentico 5,24/09/2012,day,11,album,spotify:album:1XKqjErvJYimD94yD3v6ky,https://open.spotify.com/album/1XKqjErvJYimD94yD3v6ky,ARF101200199,https://open.spotify.com/track/0EC4pUdeehtjl7Yh5GiV3u,NA,A,major,A major
142,0.421,0.959,9,-3.324,0,0.154,0.0139,0,0.338,0.592,175.9,75dwfwU6jHcP966W9py5SQ,4,2018-03-24T00:28:26Z,FALSE,NA,kesarleon,1,342479,FALSE,FALSE,https://api.spotify.com/v1/tracks/75dwfwU6jHcP966W9py5SQ,FALSE,Fatal Destino,40,https://p.scdn.co/mp3-preview/2bdcb307429cd20e834ef051dde849656d40af32?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,1,track,spotify:track:75dwfwU6jHcP966W9py5SQ,album,https://api.spotify.com/v1/albums/1Mby0Orwj1yTbldgZ7FTgn,1Mby0Orwj1yTbldgZ7FTgn,"Pogo, Punk Y Sentimiento",03/12/2010,day,20,album,spotify:album:1Mby0Orwj1yTbldgZ7FTgn,https://open.spotify.com/album/1Mby0Orwj1yTbldgZ7FTgn,ARF851000156,https://open.spotify.com/track/75dwfwU6jHcP966W9py5SQ,NA,A,minor,A minor
143,0.591,0.503,4,-12.323,1,0.0296,0.00465,0.00611,0.184,0.428,143.547,3rBIe0d9ilHigwG12nldGL,4,2018-03-24T00:42:23Z,FALSE,NA,kesarleon,1,229506,FALSE,FALSE,https://api.spotify.com/v1/tracks/3rBIe0d9ilHigwG12nldGL,FALSE,Hacelo por mi,0,NA,TRUE,8,track,spotify:track:3rBIe0d9ilHigwG12nldGL,album,https://api.spotify.com/v1/albums/6ygf5lcd5KIg3xMFqXJhds,6ygf5lcd5KIg3xMFqXJhds,El Cielo Puede Esperar,1990,year,10,album,spotify:album:6ygf5lcd5KIg3xMFqXJhds,https://open.spotify.com/album/6ygf5lcd5KIg3xMFqXJhds,ARG601010531,https://open.spotify.com/track/3rBIe0d9ilHigwG12nldGL,NA,E,major,E major
144,0.504,0.946,9,-4.456,0,0.311,0.631,0,0.189,0.802,86.865,4fKU18UTzBxLzHCWKwAnB5,4,2018-03-24T15:14:00Z,FALSE,NA,kesarleon,1,389826,FALSE,FALSE,https://api.spotify.com/v1/tracks/4fKU18UTzBxLzHCWKwAnB5,FALSE,Pensando En Voz Alta,0,NA,TRUE,2,track,spotify:track:4fKU18UTzBxLzHCWKwAnB5,album,https://api.spotify.com/v1/albums/4kOILxgkdcv1OrBZbaJ1dw,4kOILxgkdcv1OrBZbaJ1dw,Mejor Que El Silencio,01/01/2011,day,17,album,spotify:album:4kOILxgkdcv1OrBZbaJ1dw,https://open.spotify.com/album/4kOILxgkdcv1OrBZbaJ1dw,ES5701100029,https://open.spotify.com/track/4fKU18UTzBxLzHCWKwAnB5,NA,A,minor,A minor
145,0.363,0.328,11,-7.311,1,0.0334,0.477,0.0308,0.131,0.115,52.304,5k2iLAPPjHQFBz5lsvJN55,4,2018-03-26T19:35:59Z,FALSE,NA,kesarleon,1,177400,FALSE,FALSE,https://api.spotify.com/v1/tracks/5k2iLAPPjHQFBz5lsvJN55,FALSE,Problems All Around,12,NA,TRUE,73,track,spotify:track:5k2iLAPPjHQFBz5lsvJN55,compilation,https://api.spotify.com/v1/albums/3mhh16bqaJxngVNRggEOv5,3mhh16bqaJxngVNRggEOv5,Harmonica Blues 101,24/06/2015,day,101,album,spotify:album:3mhh16bqaJxngVNRggEOv5,https://open.spotify.com/album/3mhh16bqaJxngVNRggEOv5,SEBFO0400487,https://open.spotify.com/track/5k2iLAPPjHQFBz5lsvJN55,NA,B,major,B major
146,0.712,0.305,2,-10.34,1,0.06,0.834,5.58E-06,0.111,0.578,99.938,4ZKh2A9fNCvZOgnrP8YlbX,4,2018-03-27T13:49:09Z,FALSE,NA,kesarleon,1,179880,FALSE,FALSE,https://api.spotify.com/v1/tracks/4ZKh2A9fNCvZOgnrP8YlbX,FALSE,Winin' Boy Blues,25,https://p.scdn.co/mp3-preview/a10077f38f6b7f271fe138bff46324b3bc482488?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,12,track,spotify:track:4ZKh2A9fNCvZOgnrP8YlbX,album,https://api.spotify.com/v1/albums/4cXN5lJTFaFFfzFWaihRfm,4cXN5lJTFaFFfzFWaihRfm,Let Them Talk,18/04/2011,day,15,album,spotify:album:4cXN5lJTFaFFfzFWaihRfm,https://open.spotify.com/album/4cXN5lJTFaFFfzFWaihRfm,GBAHT1100022,https://open.spotify.com/track/4ZKh2A9fNCvZOgnrP8YlbX,NA,D,major,D major
147,0.667,0.83,0,-5.715,1,0.0749,0.0123,0,0.191,0.701,113.03,6JV2JOEocMgcZxYSZelKcc,4,2018-03-28T15:40:06Z,FALSE,NA,LMM,1,236001,FALSE,FALSE,https://api.spotify.com/v1/tracks/6JV2JOEocMgcZxYSZelKcc,FALSE,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",77,https://p.scdn.co/mp3-preview/9127f47e7e5265f51ab9e1a8d5d8edb9b7cb91a5?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,1,track,spotify:track:6JV2JOEocMgcZxYSZelKcc,single,https://api.spotify.com/v1/albums/40LbnfieVTWtHrK24WQeEB,40LbnfieVTWtHrK24WQeEB,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",06/05/2016,day,1,album,spotify:album:40LbnfieVTWtHrK24WQeEB,https://open.spotify.com/album/40LbnfieVTWtHrK24WQeEB,USRC11600876,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,NA,C,major,C major
148,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,2PpruBYCo4H7WOBJ7Q2EwM,4,2018-03-28T16:09:33Z,FALSE,NA,LMM,2,235213,FALSE,FALSE,https://api.spotify.com/v1/tracks/2PpruBYCo4H7WOBJ7Q2EwM,FALSE,Hey Ya! - Radio Mix,78,https://p.scdn.co/mp3-preview/36edaaf99f026324cf2e3a6118ba3f02ea80fc31?cid=8dabc4c0795a4b0ea6544e0f21967c2a,TRUE,9,track,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,album,https://api.spotify.com/v1/albums/1UsmQ3bpJTyK6ygoOOjG1r,1UsmQ3bpJTyK6ygoOOjG1r,Speakerboxxx/The Love Below,2003,year,40,album,spotify:album:1UsmQ3bpJTyK6ygoOOjG1r,https://open.spotify.com/album/1UsmQ3bpJTyK6ygoOOjG1r,USAR10300924,https://open.spotify.com/track/2PpruBYCo4H7WOBJ7Q2EwM,NA,E,minor,E minor
