X,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,Gustan
97,0.15,https://api.spotify.com/v1/audio-analysis/1QZZjLPHsXVc5OBgyLofe6,0.621,149473,0.712,1QZZjLPHsXVc5OBgyLofe6,0,2,0.302,-7.944,1,0.0502,89.993,4,https://api.spotify.com/v1/tracks/1QZZjLPHsXVc5OBgyLofe6,audio_features,spotify:track:1QZZjLPHsXVc5OBgyLofe6,0.704,0
98,0.56,https://api.spotify.com/v1/audio-analysis/1clLBqIma442MQQ9FMaaCu,0.599,307648,0.826,1clLBqIma442MQQ9FMaaCu,0.00332,1,0.331,-2.845,1,0.039,91.137,4,https://api.spotify.com/v1/tracks/1clLBqIma442MQQ9FMaaCu,audio_features,spotify:track:1clLBqIma442MQQ9FMaaCu,0.86,1
0,0.0158,https://api.spotify.com/v1/audio-analysis/2UQQsHr34UcXofNLYkmHGh,0.495,383760,0.973,2UQQsHr34UcXofNLYkmHGh,1.32E-05,5,0.741,-3.2,0,0.0469,124.966,4,https://api.spotify.com/v1/tracks/2UQQsHr34UcXofNLYkmHGh,audio_features,spotify:track:2UQQsHr34UcXofNLYkmHGh,0.431,1
1,0.254,https://api.spotify.com/v1/audio-analysis/5PM8SxOW02F9ChM0BLjALX,0.706,235907,0.773,5PM8SxOW02F9ChM0BLjALX,1.84E-06,4,0.0385,-10.329,1,0.0745,98.998,4,https://api.spotify.com/v1/tracks/5PM8SxOW02F9ChM0BLjALX,audio_features,spotify:track:5PM8SxOW02F9ChM0BLjALX,0.788,1
2,0.015,https://api.spotify.com/v1/audio-analysis/5EV6nZv4dgNblda2zDxd1m,0.475,505893,0.937,5EV6nZv4dgNblda2zDxd1m,0,7,0.742,-3.886,1,0.0596,161.942,4,https://api.spotify.com/v1/tracks/5EV6nZv4dgNblda2zDxd1m,audio_features,spotify:track:5EV6nZv4dgNblda2zDxd1m,0.516,0
3,0.724,https://api.spotify.com/v1/audio-analysis/52FjcsfkCImlf6HSN83udR,0.616,229947,0.406,52FjcsfkCImlf6HSN83udR,0,1,0.17,-9.863,1,0.274,79.319,4,https://api.spotify.com/v1/tracks/52FjcsfkCImlf6HSN83udR,audio_features,spotify:track:52FjcsfkCImlf6HSN83udR,0.441,1
4,0.503,https://api.spotify.com/v1/audio-analysis/72YGV8ky5keBVv4awvyNi4,0.399,157035,0.582,72YGV8ky5keBVv4awvyNi4,1.22E-05,4,0.268,-6.252,1,0.0356,175.782,4,https://api.spotify.com/v1/tracks/72YGV8ky5keBVv4awvyNi4,audio_features,spotify:track:72YGV8ky5keBVv4awvyNi4,0.79,1
5,0.0724,https://api.spotify.com/v1/audio-analysis/2uem3bRYlHBZzeRhCTNsfk,0.697,217293,0.912,2uem3bRYlHBZzeRhCTNsfk,2.59E-05,0,0.338,-5.921,0,0.0723,120.005,4,https://api.spotify.com/v1/tracks/2uem3bRYlHBZzeRhCTNsfk,audio_features,spotify:track:2uem3bRYlHBZzeRhCTNsfk,0.75,1
6,0.0431,https://api.spotify.com/v1/audio-analysis/3ou9xzd0sXgCnAYYOSvxy8,0.731,229054,0.773,3ou9xzd0sXgCnAYYOSvxy8,0,1,0.0431,-4.799,0,0.0528,156.895,4,https://api.spotify.com/v1/tracks/3ou9xzd0sXgCnAYYOSvxy8,audio_features,spotify:track:3ou9xzd0sXgCnAYYOSvxy8,0.904,0
7,0.254,https://api.spotify.com/v1/audio-analysis/2cnzoggZA19R6DiWGhKU42,0.692,165373,0.366,2cnzoggZA19R6DiWGhKU42,0,0,0.0746,-13.707,0,0.108,99.793,4,https://api.spotify.com/v1/tracks/2cnzoggZA19R6DiWGhKU42,audio_features,spotify:track:2cnzoggZA19R6DiWGhKU42,0.576,1
8,0.106,https://api.spotify.com/v1/audio-analysis/3a9KZagWgkTU2YSsCtlMRl,0.522,239000,0.776,3a9KZagWgkTU2YSsCtlMRl,4.67E-05,9,0.75,-5.054,0,0.03,75.003,4,https://api.spotify.com/v1/tracks/3a9KZagWgkTU2YSsCtlMRl,audio_features,spotify:track:3a9KZagWgkTU2YSsCtlMRl,0.656,1
9,0.0753,https://api.spotify.com/v1/audio-analysis/5k5avNmel7NFJb76jFm5r6,0.723,209300,0.621,5k5avNmel7NFJb76jFm5r6,7.22E-06,4,0.0658,-7.15,1,0.0516,162.049,4,https://api.spotify.com/v1/tracks/5k5avNmel7NFJb76jFm5r6,audio_features,spotify:track:5k5avNmel7NFJb76jFm5r6,0.905,1
10,0.197,https://api.spotify.com/v1/audio-analysis/1zHQ5gjJoNxT4RYFmGEWuo,0.498,200449,0.718,1zHQ5gjJoNxT4RYFmGEWuo,0,0,0.116,-6.709,1,0.104,84.367,4,https://api.spotify.com/v1/tracks/1zHQ5gjJoNxT4RYFmGEWuo,audio_features,spotify:track:1zHQ5gjJoNxT4RYFmGEWuo,0.644,1
11,0.486,https://api.spotify.com/v1/audio-analysis/1vV2FBKYvu6sJDqzSCNgbI,0.601,207520,0.508,1vV2FBKYvu6sJDqzSCNgbI,0,9,0.071,-8.231,1,0.242,170.042,4,https://api.spotify.com/v1/tracks/1vV2FBKYvu6sJDqzSCNgbI,audio_features,spotify:track:1vV2FBKYvu6sJDqzSCNgbI,0.64,1
12,0.0676,https://api.spotify.com/v1/audio-analysis/5fQ6HtrNItmF9vWgikyz2J,0.724,210520,0.505,5fQ6HtrNItmF9vWgikyz2J,9.24E-06,7,0.0801,-12.671,1,0.0336,88.991,4,https://api.spotify.com/v1/tracks/5fQ6HtrNItmF9vWgikyz2J,audio_features,spotify:track:5fQ6HtrNItmF9vWgikyz2J,0.9,1
13,0.351,https://api.spotify.com/v1/audio-analysis/0mh02MiJehsJUpAGqNZdbA,0.742,241987,0.811,0mh02MiJehsJUpAGqNZdbA,0,0,0.251,-4.14,1,0.0334,145.941,4,https://api.spotify.com/v1/tracks/0mh02MiJehsJUpAGqNZdbA,audio_features,spotify:track:0mh02MiJehsJUpAGqNZdbA,0.903,0
14,0.625,https://api.spotify.com/v1/audio-analysis/0LdENnGQv3QNq9tbPqfFpb,0.472,254105,0.408,0LdENnGQv3QNq9tbPqfFpb,0,2,0.136,-7.827,1,0.0415,169.903,4,https://api.spotify.com/v1/tracks/0LdENnGQv3QNq9tbPqfFpb,audio_features,spotify:track:0LdENnGQv3QNq9tbPqfFpb,0.232,0
15,0.159,https://api.spotify.com/v1/audio-analysis/3ps5umat3oLP2dvjo37Lv2,0.613,283133,0.693,3ps5umat3oLP2dvjo37Lv2,0,2,0.124,-4.419,1,0.0259,143.898,4,https://api.spotify.com/v1/tracks/3ps5umat3oLP2dvjo37Lv2,audio_features,spotify:track:3ps5umat3oLP2dvjo37Lv2,0.503,0
16,0.132,https://api.spotify.com/v1/audio-analysis/2wwp7vBI2TUGhIbwa3GBSH,0.608,269013,0.845,2wwp7vBI2TUGhIbwa3GBSH,0.000101,0,0.949,-7.447,0,0.0826,99.05,4,https://api.spotify.com/v1/tracks/2wwp7vBI2TUGhIbwa3GBSH,audio_features,spotify:track:2wwp7vBI2TUGhIbwa3GBSH,0.387,1
17,0.0174,https://api.spotify.com/v1/audio-analysis/2GggG2lQVYuus2aeAybe8M,0.695,245827,0.796,2GggG2lQVYuus2aeAybe8M,0,4,0.0493,-6.057,0,0.0361,114.804,4,https://api.spotify.com/v1/tracks/2GggG2lQVYuus2aeAybe8M,audio_features,spotify:track:2GggG2lQVYuus2aeAybe8M,0.652,0
18,0.778,https://api.spotify.com/v1/audio-analysis/3ZpInaib3JEl1INxgaZRm1,0.517,242720,0.358,3ZpInaib3JEl1INxgaZRm1,0,1,0.104,-6.765,1,0.122,74.769,4,https://api.spotify.com/v1/tracks/3ZpInaib3JEl1INxgaZRm1,audio_features,spotify:track:3ZpInaib3JEl1INxgaZRm1,0.618,0
19,0.211,https://api.spotify.com/v1/audio-analysis/7olOOhp9LHFYMknNf9E32h,0.836,213907,0.632,7olOOhp9LHFYMknNf9E32h,0.000658,4,0.102,-6.292,0,0.0363,130.054,4,https://api.spotify.com/v1/tracks/7olOOhp9LHFYMknNf9E32h,audio_features,spotify:track:7olOOhp9LHFYMknNf9E32h,0.962,0
20,0.641,https://api.spotify.com/v1/audio-analysis/2GcaRfVPhwL4KEfTulPbBO,0.612,184744,0.688,2GcaRfVPhwL4KEfTulPbBO,0.00203,0,0.273,-8.027,1,0.0296,88.968,4,https://api.spotify.com/v1/tracks/2GcaRfVPhwL4KEfTulPbBO,audio_features,spotify:track:2GcaRfVPhwL4KEfTulPbBO,0.847,0
21,0.0161,https://api.spotify.com/v1/audio-analysis/0j00zu3FKBWSu1Hyt2Ivcj,0.759,209821,0.85,0j00zu3FKBWSu1Hyt2Ivcj,0,5,0.0745,-4.348,1,0.137,110.003,4,https://api.spotify.com/v1/tracks/0j00zu3FKBWSu1Hyt2Ivcj,audio_features,spotify:track:0j00zu3FKBWSu1Hyt2Ivcj,0.709,0
22,0.00161,https://api.spotify.com/v1/audio-analysis/6gwaa6ElIixNTvu6RwkMyo,0.444,273800,0.471,6gwaa6ElIixNTvu6RwkMyo,0.0017,10,0.14,-9.107,1,0.0322,76.335,4,https://api.spotify.com/v1/tracks/6gwaa6ElIixNTvu6RwkMyo,audio_features,spotify:track:6gwaa6ElIixNTvu6RwkMyo,0.205,1
23,0.109,https://api.spotify.com/v1/audio-analysis/4XPpkUjGECRqF2V9ioqI3S,0.526,255507,0.703,4XPpkUjGECRqF2V9ioqI3S,2.24E-05,9,0.16,-4.632,0,0.0297,98.094,4,https://api.spotify.com/v1/tracks/4XPpkUjGECRqF2V9ioqI3S,audio_features,spotify:track:4XPpkUjGECRqF2V9ioqI3S,0.216,1
24,0.103,https://api.spotify.com/v1/audio-analysis/64tulDTE63pFR5AEdR0tNi,0.911,216235,0.628,64tulDTE63pFR5AEdR0tNi,0,0,0.0519,-7.149,1,0.0419,110.001,4,https://api.spotify.com/v1/tracks/64tulDTE63pFR5AEdR0tNi,audio_features,spotify:track:64tulDTE63pFR5AEdR0tNi,0.917,1
25,0.0428,https://api.spotify.com/v1/audio-analysis/2U7TSQQzm5R0rZEFRJExKn,0.653,201333,0.873,2U7TSQQzm5R0rZEFRJExKn,0,9,0.0157,-4.147,1,0.0468,160.057,4,https://api.spotify.com/v1/tracks/2U7TSQQzm5R0rZEFRJExKn,audio_features,spotify:track:2U7TSQQzm5R0rZEFRJExKn,0.967,1
26,0.0889,https://api.spotify.com/v1/audio-analysis/411J3pP54W1K9PMo72Fg2w,0.663,346800,0.639,411J3pP54W1K9PMo72Fg2w,0,7,0.101,-6.255,1,0.0264,109.507,4,https://api.spotify.com/v1/tracks/411J3pP54W1K9PMo72Fg2w,audio_features,spotify:track:411J3pP54W1K9PMo72Fg2w,0.521,0
27,0.0015,https://api.spotify.com/v1/audio-analysis/5SiAusJizzxkKXy0oowWyK,0.891,212747,0.588,5SiAusJizzxkKXy0oowWyK,0,8,0.0774,-12.065,1,0.0624,125.201,4,https://api.spotify.com/v1/tracks/5SiAusJizzxkKXy0oowWyK,audio_features,spotify:track:5SiAusJizzxkKXy0oowWyK,0.848,0
28,0.0994,https://api.spotify.com/v1/audio-analysis/3YOFkHuCdj7ikHyy4SsKGB,0.558,254867,0.718,3YOFkHuCdj7ikHyy4SsKGB,1.44E-05,7,0.727,-7.746,1,0.0297,91.299,4,https://api.spotify.com/v1/tracks/3YOFkHuCdj7ikHyy4SsKGB,audio_features,spotify:track:3YOFkHuCdj7ikHyy4SsKGB,0.252,1
29,0.94,https://api.spotify.com/v1/audio-analysis/3RD0PGolM0mETGHaprwgMn,0.573,233930,0.31,3RD0PGolM0mETGHaprwgMn,5.65E-06,3,0.198,-11.134,1,0.296,177.601,4,https://api.spotify.com/v1/tracks/3RD0PGolM0mETGHaprwgMn,audio_features,spotify:track:3RD0PGolM0mETGHaprwgMn,0.764,1
30,0.0947,https://api.spotify.com/v1/audio-analysis/1XUzX40gRWuMUpJvYZoD6B,0.796,170163,0.791,1XUzX40gRWuMUpJvYZoD6B,0,0,0.209,-4.183,0,0.0493,109.973,4,https://api.spotify.com/v1/tracks/1XUzX40gRWuMUpJvYZoD6B,audio_features,spotify:track:1XUzX40gRWuMUpJvYZoD6B,0.901,1
31,0.187,https://api.spotify.com/v1/audio-analysis/1ORb6uGvpjsFwZK8FUpzWy,0.708,248049,0.478,1ORb6uGvpjsFwZK8FUpzWy,0.00985,10,0.0653,-11.466,0,0.0244,109.002,4,https://api.spotify.com/v1/tracks/1ORb6uGvpjsFwZK8FUpzWy,audio_features,spotify:track:1ORb6uGvpjsFwZK8FUpzWy,0.625,1
32,0.0209,https://api.spotify.com/v1/audio-analysis/62BPYDqcSo7l4mAp1FusfV,0.712,243627,0.742,62BPYDqcSo7l4mAp1FusfV,0,1,0.0354,-12.954,0,0.0824,89.46,4,https://api.spotify.com/v1/tracks/62BPYDqcSo7l4mAp1FusfV,audio_features,spotify:track:62BPYDqcSo7l4mAp1FusfV,0.862,1
33,0.731,https://api.spotify.com/v1/audio-analysis/7xl1AlU9UcgnKUpkHhtP8G,0.695,281960,0.729,7xl1AlU9UcgnKUpkHhtP8G,0.000347,4,0.226,-5.648,1,0.0351,114.93,4,https://api.spotify.com/v1/tracks/7xl1AlU9UcgnKUpkHhtP8G,audio_features,spotify:track:7xl1AlU9UcgnKUpkHhtP8G,0.56,1
34,0.565,https://api.spotify.com/v1/audio-analysis/6mOZfn6CVXsX1Tt0l3thm3,0.387,285093,0.972,6mOZfn6CVXsX1Tt0l3thm3,4.83E-06,7,0.0921,-2.84,0,0.101,192.392,4,https://api.spotify.com/v1/tracks/6mOZfn6CVXsX1Tt0l3thm3,audio_features,spotify:track:6mOZfn6CVXsX1Tt0l3thm3,0.839,1
35,0.334,https://api.spotify.com/v1/audio-analysis/6EL327PpoLWRg3ZTjH6Lqg,0.722,195133,0.604,6EL327PpoLWRg3ZTjH6Lqg,0,0,0.265,-6.83,1,0.0422,103.974,4,https://api.spotify.com/v1/tracks/6EL327PpoLWRg3ZTjH6Lqg,audio_features,spotify:track:6EL327PpoLWRg3ZTjH6Lqg,0.256,0
36,0.212,https://api.spotify.com/v1/audio-analysis/6XiGSx0AgfHS2RkoNms9S8,0.809,158760,0.69,6XiGSx0AgfHS2RkoNms9S8,0,1,0.13,-7.329,0,0.0482,88.007,4,https://api.spotify.com/v1/tracks/6XiGSx0AgfHS2RkoNms9S8,audio_features,spotify:track:6XiGSx0AgfHS2RkoNms9S8,0.909,0
37,0.0564,https://api.spotify.com/v1/audio-analysis/2IuASPrCiuYhFU14IJjW8K,0.502,223036,0.59,2IuASPrCiuYhFU14IJjW8K,0,0,0.248,-5.656,1,0.0323,142.367,4,https://api.spotify.com/v1/tracks/2IuASPrCiuYhFU14IJjW8K,audio_features,spotify:track:2IuASPrCiuYhFU14IJjW8K,0.731,0
38,0.162,https://api.spotify.com/v1/audio-analysis/7JBbdHXDJ6XyJjRBiOtytp,0.372,204827,0.848,7JBbdHXDJ6XyJjRBiOtytp,0.0178,10,0.0797,-6.234,1,0.047,127.992,4,https://api.spotify.com/v1/tracks/7JBbdHXDJ6XyJjRBiOtytp,audio_features,spotify:track:7JBbdHXDJ6XyJjRBiOtytp,0.8,1
39,0.304,https://api.spotify.com/v1/audio-analysis/3KfjyNG4gaZw3k6TWqWme4,0.661,213160,0.986,3KfjyNG4gaZw3k6TWqWme4,9.59E-06,7,0.824,-1.008,0,0.0921,102.997,4,https://api.spotify.com/v1/tracks/3KfjyNG4gaZw3k6TWqWme4,audio_features,spotify:track:3KfjyNG4gaZw3k6TWqWme4,0.69,0
40,0.47,https://api.spotify.com/v1/audio-analysis/1WG3TutXm7sDgyCg6Bf6Z3,0.898,167598,0.722,1WG3TutXm7sDgyCg6Bf6Z3,0.000221,3,0.0556,-4.836,1,0.0487,128.056,4,https://api.spotify.com/v1/tracks/1WG3TutXm7sDgyCg6Bf6Z3,audio_features,spotify:track:1WG3TutXm7sDgyCg6Bf6Z3,0.745,0
41,0.147,https://api.spotify.com/v1/audio-analysis/72VzsZG1TJijaGimniXGi3,0.747,245880,0.79,72VzsZG1TJijaGimniXGi3,0,6,0.355,-8.855,0,0.0418,117.218,4,https://api.spotify.com/v1/tracks/72VzsZG1TJijaGimniXGi3,audio_features,spotify:track:72VzsZG1TJijaGimniXGi3,0.703,1
42,0.309,https://api.spotify.com/v1/audio-analysis/3N3fEj5IZAVNMqZvheDO6J,0.875,304994,0.937,3N3fEj5IZAVNMqZvheDO6J,0.00144,8,0.0217,-6.104,0,0.0676,130.311,4,https://api.spotify.com/v1/tracks/3N3fEj5IZAVNMqZvheDO6J,audio_features,spotify:track:3N3fEj5IZAVNMqZvheDO6J,0.783,0
43,0.338,https://api.spotify.com/v1/audio-analysis/4kIXR5hSTJAXmoiDCEeX3c,0.651,182523,0.894,4kIXR5hSTJAXmoiDCEeX3c,5.66E-06,9,0.607,-6.543,1,0.075,132.03,4,https://api.spotify.com/v1/tracks/4kIXR5hSTJAXmoiDCEeX3c,audio_features,spotify:track:4kIXR5hSTJAXmoiDCEeX3c,0.954,0
44,0.0764,https://api.spotify.com/v1/audio-analysis/5RIypaRRQFO7tizTuK4iuU,0.703,167560,0.574,5RIypaRRQFO7tizTuK4iuU,0,7,0.128,-8.675,0,0.0491,100.402,4,https://api.spotify.com/v1/tracks/5RIypaRRQFO7tizTuK4iuU,audio_features,spotify:track:5RIypaRRQFO7tizTuK4iuU,0.829,1
45,0.115,https://api.spotify.com/v1/audio-analysis/1fz6Ir8cLZLG9GIDj64PPn,0.658,310733,0.826,1fz6Ir8cLZLG9GIDj64PPn,0,0,0.648,-6.919,0,0.0311,100.595,4,https://api.spotify.com/v1/tracks/1fz6Ir8cLZLG9GIDj64PPn,audio_features,spotify:track:1fz6Ir8cLZLG9GIDj64PPn,0.738,0
46,0.271,https://api.spotify.com/v1/audio-analysis/0n2IudFRHDBfn64pNFGShg,0.777,294973,0.721,0n2IudFRHDBfn64pNFGShg,0.000179,9,0.0729,-6.498,1,0.0339,127.003,4,https://api.spotify.com/v1/tracks/0n2IudFRHDBfn64pNFGShg,audio_features,spotify:track:0n2IudFRHDBfn64pNFGShg,0.867,1
47,0.258,https://api.spotify.com/v1/audio-analysis/5EU2ddPrq0eC2RiuNNoHaD,0.826,204905,0.615,5EU2ddPrq0eC2RiuNNoHaD,0,9,0.366,-7.286,0,0.142,132.119,4,https://api.spotify.com/v1/tracks/5EU2ddPrq0eC2RiuNNoHaD,audio_features,spotify:track:5EU2ddPrq0eC2RiuNNoHaD,0.9,0
48,0.0191,https://api.spotify.com/v1/audio-analysis/4RPDjBcRhsFDVqc4S6qFlM,0.725,222000,0.63,4RPDjBcRhsFDVqc4S6qFlM,1.68E-06,7,0.0633,-11.793,1,0.0382,105.977,4,https://api.spotify.com/v1/tracks/4RPDjBcRhsFDVqc4S6qFlM,audio_features,spotify:track:4RPDjBcRhsFDVqc4S6qFlM,0.964,0
49,0.221,https://api.spotify.com/v1/audio-analysis/3vU0rJrGVl3qusEJRwML0R,0.621,198827,0.854,3vU0rJrGVl3qusEJRwML0R,1.19E-05,1,0.502,-4.543,0,0.172,118.208,4,https://api.spotify.com/v1/tracks/3vU0rJrGVl3qusEJRwML0R,audio_features,spotify:track:3vU0rJrGVl3qusEJRwML0R,0.502,0
50,0.0212,https://api.spotify.com/v1/audio-analysis/4hXAdUl4nAnSPc9thzP2E2,0.687,233072,0.718,4hXAdUl4nAnSPc9thzP2E2,0,7,0.685,-5.583,1,0.0721,92.059,4,https://api.spotify.com/v1/tracks/4hXAdUl4nAnSPc9thzP2E2,audio_features,spotify:track:4hXAdUl4nAnSPc9thzP2E2,0.533,1
51,0.114,https://api.spotify.com/v1/audio-analysis/4b7QtarUusuV3M0TY0IRFe,0.524,401013,0.925,4b7QtarUusuV3M0TY0IRFe,0.00195,0,0.977,-8.406,1,0.183,104.948,4,https://api.spotify.com/v1/tracks/4b7QtarUusuV3M0TY0IRFe,audio_features,spotify:track:4b7QtarUusuV3M0TY0IRFe,0.471,0
52,0.198,https://api.spotify.com/v1/audio-analysis/5B9WGojCJWwMhAcTtYhdyJ,0.876,194840,0.73,5B9WGojCJWwMhAcTtYhdyJ,3.44E-05,4,0.143,-7.775,0,0.088,131.975,4,https://api.spotify.com/v1/tracks/5B9WGojCJWwMhAcTtYhdyJ,audio_features,spotify:track:5B9WGojCJWwMhAcTtYhdyJ,0.843,0
53,0.0146,https://api.spotify.com/v1/audio-analysis/0En7jyCj1V7rsU4db8AnwO,0.787,227277,0.643,0En7jyCj1V7rsU4db8AnwO,0,6,0.127,-6.431,0,0.0933,99.982,4,https://api.spotify.com/v1/tracks/0En7jyCj1V7rsU4db8AnwO,audio_features,spotify:track:0En7jyCj1V7rsU4db8AnwO,0.412,0
54,0.0212,https://api.spotify.com/v1/audio-analysis/2sszC5KuucloSfCH4ZaFLs,0.629,297597,0.732,2sszC5KuucloSfCH4ZaFLs,0.0103,8,0.113,-6.909,1,0.0252,128.014,4,https://api.spotify.com/v1/tracks/2sszC5KuucloSfCH4ZaFLs,audio_features,spotify:track:2sszC5KuucloSfCH4ZaFLs,0.236,0
55,0.172,https://api.spotify.com/v1/audio-analysis/6A4Xa9Rf9CpBNS6n50Kqt9,0.768,227049,0.764,6A4Xa9Rf9CpBNS6n50Kqt9,4.45E-05,5,0.524,-4.313,1,0.0437,102.988,4,https://api.spotify.com/v1/tracks/6A4Xa9Rf9CpBNS6n50Kqt9,audio_features,spotify:track:6A4Xa9Rf9CpBNS6n50Kqt9,0.935,0
56,0.0094,https://api.spotify.com/v1/audio-analysis/51R40lGpjmBctPsOnu0mBe,0.713,176947,0.771,51R40lGpjmBctPsOnu0mBe,0,9,0.231,-5.526,1,0.0358,128.029,4,https://api.spotify.com/v1/tracks/51R40lGpjmBctPsOnu0mBe,audio_features,spotify:track:51R40lGpjmBctPsOnu0mBe,0.752,1
57,0.312,https://api.spotify.com/v1/audio-analysis/4YGvXK3xFbEmYcXmeH0U6i,0.724,178521,0.949,4YGvXK3xFbEmYcXmeH0U6i,0.00725,0,0.0902,-0.04,1,0.0556,118.049,4,https://api.spotify.com/v1/tracks/4YGvXK3xFbEmYcXmeH0U6i,audio_features,spotify:track:4YGvXK3xFbEmYcXmeH0U6i,0.961,1
58,0.65,https://api.spotify.com/v1/audio-analysis/32a3cOeSbrYL9szNwLdtaU,0.64,264616,0.659,32a3cOeSbrYL9szNwLdtaU,6.01E-06,9,0.114,-4.664,0,0.0581,81.897,4,https://api.spotify.com/v1/tracks/32a3cOeSbrYL9szNwLdtaU,audio_features,spotify:track:32a3cOeSbrYL9szNwLdtaU,0.708,0
59,0.726,https://api.spotify.com/v1/audio-analysis/10CRbhGfcD6As0ULtaS9t4,0.293,332587,0.423,10CRbhGfcD6As0ULtaS9t4,0,10,0.0892,-9.347,1,0.0341,77.473,4,https://api.spotify.com/v1/tracks/10CRbhGfcD6As0ULtaS9t4,audio_features,spotify:track:10CRbhGfcD6As0ULtaS9t4,0.164,1
60,0.583,https://api.spotify.com/v1/audio-analysis/38tIkSHlvUugWxleIlDzxM,0.588,234750,0.406,38tIkSHlvUugWxleIlDzxM,4.04E-05,7,0.124,-11.227,0,0.0438,159.807,4,https://api.spotify.com/v1/tracks/38tIkSHlvUugWxleIlDzxM,audio_features,spotify:track:38tIkSHlvUugWxleIlDzxM,0.426,0
61,0.141,https://api.spotify.com/v1/audio-analysis/0aywfeIr0tmhLZJxzqOhzP,0.77,187000,0.857,0aywfeIr0tmhLZJxzqOhzP,0.00068,2,0.0688,-2.241,1,0.0442,120.009,4,https://api.spotify.com/v1/tracks/0aywfeIr0tmhLZJxzqOhzP,audio_features,spotify:track:0aywfeIr0tmhLZJxzqOhzP,0.821,1
62,0.606,https://api.spotify.com/v1/audio-analysis/56GI0v9NCQup56jpPEoBwN,0.681,199429,0.732,56GI0v9NCQup56jpPEoBwN,0,7,0.0997,-4.446,1,0.0314,105.876,4,https://api.spotify.com/v1/tracks/56GI0v9NCQup56jpPEoBwN,audio_features,spotify:track:56GI0v9NCQup56jpPEoBwN,0.814,0
63,0.447,https://api.spotify.com/v1/audio-analysis/4KTSH9v9nm4e2oiXa699aC,0.696,195800,0.907,4KTSH9v9nm4e2oiXa699aC,0,2,0.729,-2.932,1,0.0407,124.993,4,https://api.spotify.com/v1/tracks/4KTSH9v9nm4e2oiXa699aC,audio_features,spotify:track:4KTSH9v9nm4e2oiXa699aC,0.686,0
64,0.807,https://api.spotify.com/v1/audio-analysis/4UuVcf9nvpqyPsOk0P9oBH,0.602,305120,0.398,4UuVcf9nvpqyPsOk0P9oBH,0,0,0.703,-9.503,1,0.104,126.285,4,https://api.spotify.com/v1/tracks/4UuVcf9nvpqyPsOk0P9oBH,audio_features,spotify:track:4UuVcf9nvpqyPsOk0P9oBH,0.603,1
65,0.176,https://api.spotify.com/v1/audio-analysis/6Pur3hWy6Nzc27ilmsp5HA,0.714,222227,0.735,6Pur3hWy6Nzc27ilmsp5HA,0.000622,4,0.115,-7.125,0,0.0306,123.57,4,https://api.spotify.com/v1/tracks/6Pur3hWy6Nzc27ilmsp5HA,audio_features,spotify:track:6Pur3hWy6Nzc27ilmsp5HA,0.68,1
66,0.0444,https://api.spotify.com/v1/audio-analysis/4PUmVspCOFioja8MFM653t,0.708,223187,0.794,4PUmVspCOFioja8MFM653t,0,6,0.143,-5.565,1,0.0272,121.995,4,https://api.spotify.com/v1/tracks/4PUmVspCOFioja8MFM653t,audio_features,spotify:track:4PUmVspCOFioja8MFM653t,0.626,1
67,0.000907,https://api.spotify.com/v1/audio-analysis/3m0d6XOM9ZNjkQukyWKtw8,0.687,223107,0.921,3m0d6XOM9ZNjkQukyWKtw8,0.0179,11,0.0587,-4.504,0,0.0393,135.004,4,https://api.spotify.com/v1/tracks/3m0d6XOM9ZNjkQukyWKtw8,audio_features,spotify:track:3m0d6XOM9ZNjkQukyWKtw8,0.931,1
68,0.114,https://api.spotify.com/v1/audio-analysis/1WLj36VaXiEh1iXAoIyUG9,0.777,173903,0.728,1WLj36VaXiEh1iXAoIyUG9,0,9,0.0958,-6.99,0,0.181,152.01,4,https://api.spotify.com/v1/tracks/1WLj36VaXiEh1iXAoIyUG9,audio_features,spotify:track:1WLj36VaXiEh1iXAoIyUG9,0.904,0
69,0.239,https://api.spotify.com/v1/audio-analysis/7BfhJ6Aiqe2VNkE6w1E2gr,0.675,246809,0.809,7BfhJ6Aiqe2VNkE6w1E2gr,6.52E-05,0,0.32,-5.49,1,0.0297,131.983,4,https://api.spotify.com/v1/tracks/7BfhJ6Aiqe2VNkE6w1E2gr,audio_features,spotify:track:7BfhJ6Aiqe2VNkE6w1E2gr,0.539,0
70,0.228,https://api.spotify.com/v1/audio-analysis/72ToWG9OtofY3HV7po4XCp,0.772,168128,0.684,72ToWG9OtofY3HV7po4XCp,0,2,0.226,-6.009,1,0.0282,106.935,4,https://api.spotify.com/v1/tracks/72ToWG9OtofY3HV7po4XCp,audio_features,spotify:track:72ToWG9OtofY3HV7po4XCp,0.755,0
71,0.116,https://api.spotify.com/v1/audio-analysis/4oDnA2XjdVUeoLLZizegq0,0.747,287164,0.896,4oDnA2XjdVUeoLLZizegq0,0,7,0.0711,-6.35,1,0.0449,149.044,4,https://api.spotify.com/v1/tracks/4oDnA2XjdVUeoLLZizegq0,audio_features,spotify:track:4oDnA2XjdVUeoLLZizegq0,0.962,0
